ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0111111111111111110 101 102656161701220 111111111111111111 102256161701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111110 102356161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102456161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102556161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102756161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102606161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102616161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102626161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102636161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102646161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102666161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102676161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102650161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102651161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102652161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102653161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102654161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102655161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102657161701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111000000 102656061701220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111111111111 102656261701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656361701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656461701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656561701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656661701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656761701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111110 102656101701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656111701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656121701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656131701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656141701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656151701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656171701220 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111111 102656160701220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111100000 102656162701220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111110000000 102656163701220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111100000000 102656164701220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111000000000 102656165701220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111110000000000 102656166701220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111100000000000 102656167701220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111111111111 102656161001220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161101220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161201220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161301220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161401220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161501220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161601220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161711220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161721220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161731220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161741220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161751220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161761220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161771220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161700220 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111100000 102656161702220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111110000000 102656161703220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111000000000 102656161704220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111110000000000 102656161705220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111110000000000 102656161706220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111100000000000 102656161707220 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111111111110 102656161701020 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656161701120 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656161701320 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656161701420 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656161701520 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656161701620 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111111111110 102656161701720 12.74 10.42 8.10
0111111111111111110 101 102656161701220 111111111000000000 102656161701200 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111111100000 102656161701210 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111111111111 102656161701230 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161701240 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161701250 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161701260 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111111111111 102656161701270 12.74 4.17 5.50
0111111111111111110 101 102656161701220 111111111110000000 102656161701221 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111111000000000 102656161701222 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111100000000000 102656161701223 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111111000000000000 102656161701224 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111110000000000000 102656161701225 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111110000000000000 102656161701226 12.74 12.51 13.30
0111111111111111110 101 102656161701220 111100000000000000 102656161701227 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111111111 004670344551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111110 104670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 204670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 404670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 504670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111100 604670344551355 12.74 12.51 10.70
0111111111111111110 112 304670344551355 111111111111111100 704670344551355 12.74 12.51 10.70
0111111111111111110 112 304670344551355 111111111111111110 314670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 324670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 334670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111111 344670344551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 354670344551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 364670344551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 374670344551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111000 300670344551355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111111100 301670344551355 12.74 12.51 10.70
0111111111111111110 112 304670344551355 111111111111111100 302670344551355 12.74 12.51 10.70
0111111111111111110 112 304670344551355 111111111111111110 303670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 305670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 306670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 307670344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111111 304070344551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111110 304170344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304270344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304370344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304470344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304570344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304770344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304600344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304610344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304620344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304630344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304640344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304650344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304660344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304671344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304672344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304673344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304674344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304675344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304676344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304677344551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111100000000000000 304670044551355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111000000000 304670144551355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111100000 304670244551355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111111111 304670444551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670544551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670644551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670744551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111110 304670304551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670314551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670324551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670334551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670354551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670364551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670374551355 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111111 304670340551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670341551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670342551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670343551355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111110000 304670345551355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111000000 304670346551355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111110000000 304670347551355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111111111 304670344051355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344151355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344251355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344351355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344451355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111000 304670344651355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111100000 304670344751355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111000000000 304670344501355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111100000000 304670344511355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111110000000 304670344521355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111100000 304670344531355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111111000 304670344541355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111111111 304670344561355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344571355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344550355 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111000000 304670344552355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111000000000 304670344553355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111110000000000 304670344554355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111000000000000 304670344555355 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111000000000001 304670344556355 12.74 14.59 16.00
0111111111111111110 112 304670344551355 111110000000000111 304670344557355 12.74 16.68 18.60
0111111111111111110 112 304670344551355 111111111111111110 304670344551055 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670344551155 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670344551255 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670344551455 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670344551555 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670344551655 12.74 10.42 8.10
0111111111111111110 112 304670344551355 111111111111111110 304670344551755 12.74 10.42 8.10
0111111111111111110 112 304670344551355 110000000000000000 304670344551305 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111000000000000 304670344551315 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111000000000 304670344551325 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111000000 304670344551335 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111110000 304670344551345 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111111111 304670344551365 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344551375 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344551350 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344551351 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344551352 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344551353 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111111 304670344551354 12.74 4.17 5.50
0111111111111111110 112 304670344551355 111111111111111000 304670344551356 12.74 12.51 13.30
0111111111111111110 112 304670344551355 111111111111100000 304670344551357 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111111 076101321765545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111110 176101321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111100 376101321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111000 476101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111000 576101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111000 676101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111110000 776101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111110000000 206101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111000000 216101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111100000 226101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111110000 236101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111110000 246101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111000 256101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111100 266101321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111000000 270101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111110000 271101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111000 272101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111000 273101321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111100 274101321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 275101321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111110 277101321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111111 276001321765545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111000 276201321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111110000 276301321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111100000 276401321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111000000 276501321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111000000 276601321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111000000 276701321765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111100 276111321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276121321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276131321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276141321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276151321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276161321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276171321765545 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111110 276100321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276102321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276103321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276104321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276105321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276106321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276107321765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111000000011 276101021765545 12.74 16.68 18.60
0111111111111111110 208 276101321765545 111111111111000000 276101121765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111110000 276101221765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111111 276101421765545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101521765545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101621765545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101721765545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111110 276101301765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101311765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101331765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101341765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101351765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101361765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101371765545 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111111 276101320765545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111000000 276101322765545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111000000001 276101323765545 12.74 14.59 16.00
0111111111111111110 208 276101321765545 111111110000000011 276101324765545 12.74 16.68 18.60
0111111111111111110 208 276101321765545 111111100000000111 276101325765545 12.74 16.68 18.60
0111111111111111110 208 276101321765545 111111000000001111 276101326765545 12.74 16.68 18.60
0111111111111111110 208 276101321765545 111111000000001111 276101327765545 12.74 16.68 18.60
0111111111111111110 208 276101321765545 111111111111111111 276101321065545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321165545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321265545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321365545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321465545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321565545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321665545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111000000000 276101321705545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111000000000 276101321715545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111110000000 276101321725545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111000000 276101321735545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111100000 276101321745545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111000 276101321755545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111111 276101321775545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321760545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321761545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321762545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321763545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321764545 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111000 276101321766545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111110000 276101321767545 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111100 276101321765045 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276101321765145 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276101321765245 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111100 276101321765345 12.74 12.51 10.70
0111111111111111110 208 276101321765545 111111111111111110 276101321765445 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101321765645 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111111111110 276101321765745 12.74 10.42 8.10
0111111111111111110 208 276101321765545 111111111000000001 276101321765505 12.74 14.59 16.00
0111111111111111110 208 276101321765545 111111111110000000 276101321765515 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111100000 276101321765525 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111000 276101321765535 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111111111 276101321765555 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321765565 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321765575 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321765540 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321765541 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321765542 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321765543 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111111 276101321765544 12.74 4.17 5.50
0111111111111111110 208 276101321765545 111111111111111000 276101321765546 12.74 12.51 13.30
0111111111111111110 208 276101321765545 111111111111100000 276101321765547 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111111111 045143706114600 12.74 4.17 5.50
0111111111111111110 225 245143706114600 111111111111111110 145143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 345143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 445143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111100 545143706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111100 645143706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111100 745143706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111000 205143706114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111111100 215143706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111100 225143706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111110 235143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 255143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111111 265143706114600 12.74 4.17 5.50
0111111111111111110 225 245143706114600 111111111111111111 275143706114600 12.74 4.17 5.50
0111111111111111110 225 245143706114600 111111111111111000 240143706114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111111100 241143706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111100 242143706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111110 243143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 244143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 246143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 247143706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111111 245043706114600 12.74 4.17 5.50
0111111111111111110 225 245143706114600 111111111111111100 245243706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111100 245343706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111100 245443706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111100 245543706114600 12.74 12.51 10.70
0111111111111111110 225 245143706114600 111111111111111000 245643706114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111111000 245743706114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111111110 245103706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245113706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245123706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245133706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245153706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245163706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245173706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245140706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245141706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245142706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245144706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245145706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245146706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111111111111110 245147706114600 12.74 10.42 8.10
0111111111111111110 225 245143706114600 111111110000000000 245143006114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111000000000 245143106114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111110000000 245143206114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111000000 245143306114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111100000 245143406114600 12.74 12.51 13.30
0111111111111111110 225 245143706114600 111111111111111000 245143506114600 12.74 12.51 13.30
