ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLDLUULLURURD	UUUURDDRDLDDLLULUULURRDD	2	0.0036363636363636364 48.14 48.14 32.90
UUUURDDRDLDDLDLUULLURURD	UUUURDDRDLDRDDLULLULUURD	1	0.0018181818181818182 48.14 45.85 32.90
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLDLUULUUURDD	AAAAAAAAAAAAAAAAAAAA	475	0.8636363636363636 38.97 8.64 12.90
UUUURDDRDLDDLDLUULUUURDD	URDDLLULUULURURDRURDDLLD	1	0.0018181818181818182 38.97 43.56 42.00
UUUURDDRDLDDLDLUULUUURDD	URRDLDLDLULURULURURRRDLL	1	0.0018181818181818182 38.97 38.97 44.80
UUUURDDRDLDDLDLUULUUURDD	URRRDLLDDLULULURUURRRDLL	2	0.0036363636363636364 38.97 41.26 44.80
UUUURDDRDLDDLDLUULUUURDD	URRRULLLLDLDRDRDRRURULLD	1	0.0018181818181818182 38.97 43.56 53.20
UUUURDDRDLDDLDLUULUUURDD	URRURDDRDLLDRRDLLLULURUR	1	0.0018181818181818182 38.97 50.43 47.60
UUUURDDRDLDDLDLUULUUURDD	URRURDRURDRDLDLULDLDLUUR	3	0.005454545454545455 38.97 43.56 39.20
UUUURDDRDLDDLDLUULUUURDD	URULLDDLDRRDRDRUURUULDLD	1	0.0018181818181818182 38.97 45.85 47.60
UUUURDDRDLDDLDLUULUUURDD	URULLDLULDLDRDRURDRDRUUR	1	0.0018181818181818182 38.97 43.56 50.40
UUUURDDRDLDDLDLUULUUURDD	URULURRURDDRDDDLLLURRULU	2	0.0036363636363636364 38.97 45.85 50.40
UUUURDDRDLDDLDLUULUUURDD	URUULDLDDDLDRDRUURURRULU	1	0.0018181818181818182 38.97 48.14 53.20
UUUURDDRDLDDLDLUULUUURDD	URUURDDRDLLDLDDLULUUURDD	1	0.0018181818181818182 38.97 48.14 36.40
UUUURDDRDLDDLDLUULUUURDD	URUURDRRDLLDLDDLULULURUR	1	0.0018181818181818182 38.97 48.14 44.80
UUUURDDRDLDDLDLUULUUURDD	UUUURDDRDLDDLDLULURULURU	2	0.0036363636363636364 38.97 43.56 30.80
UUUURDDRDLDDLDLUULUUURDD	UUUURDDRDLDDLDLUULUUURDD	54	0.09818181818181818 38.97 38.97 14.10
UUUURDDRDLDDLDLUULUUURDD	UUUURDDRDLDDLLULULURURDD	3	0.005454545454545455 38.97 41.26 30.80
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLLLUURURDDL	AAAAAAAAAAAAAAAAAAAA	290	0.8923076923076924 45.85 8.64 17.00
UUUURDDRDLDDLLLLUURURDDL	URDDRUURULUULDDLULDLDDRU	1	0.003076923076923077 45.85 48.14 40.80
UUUURDDRDLDDLLLLUURURDDL	URRDLDLLUULLURUURRDRDLLU	3	0.009230769230769232 45.85 45.85 43.60
UUUURDDRDLDDLLLLUURURDDL	URRRDDLULDLLULUUURRRDLLD	1	0.003076923076923077 45.85 45.85 43.60
UUUURDDRDLDDLLLLUURURDDL	URRRDLLDLLULUUUURDRRDLLD	1	0.003076923076923077 45.85 45.85 38.00
UUUURDDRDLDDLLLLUURURDDL	URRRULLULDLLDRDLDRRDRUUR	1	0.003076923076923077 45.85 52.73 49.10
UUUURDDRDLDDLLLLUURURDDL	URULLDDLDRDLDRRRURUULDLD	1	0.003076923076923077 45.85 48.14 46.40
UUUURDDRDLDDLLLLUURURDDL	URULULDLDRDDRDRRURUULDLD	1	0.003076923076923077 45.85 45.85 43.60
UUUURDDRDLDDLLLLUURURDDL	UURDRDLDLLDDLUULUURURDDL	1	0.003076923076923077 45.85 50.43 38.00
UUUURDDRDLDDLLLLUURURDDL	UUUURDDRDLDDLLLLUURURDDL	24	0.07384615384615385 45.85 45.85 15.60
UUUURDDRDLDDLLLLUURURDDL	UUUURDDRDLDRDLLDLUULUURD	1	0.003076923076923077 45.85 43.56 29.60
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLLURULLURRU	AAAAAAAAAAAAAAAAAAAA	296	0.9107692307692308 50.43 8.64 15.10
UUUURDDRDLDDLLLURULLURRU	URDRRDLDLULLUULURUURDRDL	1	0.003076923076923077 50.43 52.73 39.00
UUUURDDRDLDDLLLURULLURRU	URRDLDLDLULURULURRUURDDR	1	0.003076923076923077 50.43 48.14 36.20
UUUURDDRDLDDLLLURULLURRU	URRRDLLDDLULUULURRUURDDR	1	0.003076923076923077 50.43 50.43 39.00
UUUURDDRDLDDLLLURULLURRU	URRRULLULDLLLDDRURDDRRUR	1	0.003076923076923077 50.43 52.73 41.80
UUUURDDRDLDDLLLURULLURRU	URRRULLULDLULDLDLDRDRUUR	1	0.003076923076923077 50.43 43.56 39.00
UUUURDDRDLDDLLLURULLURRU	URRRULLULDLULDLDRRDDRRUR	1	0.003076923076923077 50.43 45.85 41.80
UUUURDDRDLDDLLLURULLURRU	URULULDLDRDDRDDRURRULLUR	1	0.003076923076923077 50.43 45.85 36.20
UUUURDDRDLDDLLLURULLURRU	URURDDLDLDDLUULURULLURRR	1	0.003076923076923077 50.43 45.85 27.80
UUUURDDRDLDDLLLURULLURRU	URUURDDRDLLDLDDLUULLURRU	1	0.003076923076923077 50.43 55.02 33.40
UUUURDDRDLDDLLLURULLURRU	UUUURDDRDLDDLLLURULLURRU	18	0.055384615384615386 50.43 50.43 16.60
UUUURDDRDLDDLLLURULLURRU	UUUURDDRDLDDLLUULURUULDL	2	0.006153846153846154 50.43 50.43 27.80
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLLURUUULDDL	AAAAAAAAAAAAAAAAAAAA	232	0.928 48.14 8.64 14.70
UUUURDDRDLDDLLLURUUULDDL	URUUULLULDLDLDDRURURRDLD	1	0.004 48.14 45.85 35.70
UUUURDDRDLDDLLLURUUULDDL	UUUURDDRDLDDLLLURUUULDDL	16	0.064 48.14 48.14 16.10
UUUURDDRDLDDLLLURUUULDDL	UUUURDRURDRRDLLLLDRRDLLD	1	0.004 48.14 41.26 38.50
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLULLURRUULD	AAAAAAAAAAAAAAAAAAAA	384	0.8533333333333334 48.14 8.64 17.40
UUUURDDRDLDDLLULLURRUULD	URDDRUURULUULDDLULDLDDRU	1	0.0022222222222222222 48.14 48.14 44.10
UUUURDDRDLDDLLULLURRUULD	URRDLDLLUULLURRUURDDRRUL	1	0.0022222222222222222 48.14 52.73 46.80
UUUURDDRDLDDLLULLURRUULD	URRRDLLDLLULURUUURDDRRUL	1	0.0022222222222222222 48.14 50.43 44.10
UUUURDDRDLDDLLULLURRUULD	URULULDLDRDDRRURRDLDLDLU	1	0.0022222222222222222 48.14 45.85 46.80
UUUURDDRDLDDLLULLURRUULD	URUURDDRDLLDLDLLLURRUULD	1	0.0022222222222222222 48.14 55.02 35.70
UUUURDDRDLDDLLULLURRUULD	UURULLDLDRDDRDRURULURRUL	1	0.0022222222222222222 48.14 45.85 41.30
UUUURDDRDLDDLLULLURRUULD	UUURURDDLDDDLLULLURRUULD	4	0.008888888888888889 48.14 48.14 32.90
UUUURDDRDLDDLLULLURRUULD	UUUURDDRDLDDLLULLURRUULD	54	0.12 48.14 48.14 16.10
UUUURDDRDLDDLLULLURRUULD	UUUURDDRDLDRDLLDLUULUURD	1	0.0022222222222222222 48.14 43.56 35.70
UUUURDDRDLDDLLULLURRUULD	UUUURDDRDLDRDLLLULURUULD	1	0.0022222222222222222 48.14 48.14 32.90
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLULLUURDRUU	AAAAAAAAAAAAAAAAAAAA	383	0.8511111111111112 48.14 8.64 14.70
UUUURDDRDLDDLLULLUURDRUU	URRDLDLDLULLURRULURRURDR	1	0.0022222222222222222 48.14 41.26 41.30
UUUURDDRDLDDLLULLUURDRUU	URRRDDLULDDLULULURURURDR	1	0.0022222222222222222 48.14 38.97 38.50
UUUURDDRDLDDLLULLUURDRUU	URRRDDLULDLDLUULURURURDR	1	0.0022222222222222222 48.14 45.85 44.10
UUUURDDRDLDDLLULLUURDRUU	URRRDLLDDLULLURULURRURDR	1	0.0022222222222222222 48.14 50.43 44.10
UUUURDDRDLDDLLULLUURDRUU	URRRDLLDLLULURUUURRDLDRR	2	0.0044444444444444444 48.14 50.43 38.50
UUUURDDRDLDDLLULLUURDRUU	URRRULLULDLDDDRDRDRUULUR	1	0.0022222222222222222 48.14 50.43 44.10
UUUURDDRDLDDLLULLUURDRUU	URRRULLULDLLDRDLDRDRURUR	1	0.0022222222222222222 48.14 45.85 35.70
UUUURDDRDLDDLLULLUURDRUU	URUURDDRDLLDLDLLLUURDRUU	2	0.0044444444444444444 48.14 48.14 27.30
UUUURDDRDLDDLLULLUURDRUU	UUURURDDLDDDLLULLUURDRUU	4	0.008888888888888889 48.14 48.14 30.10
UUUURDDRDLDDLLULLUURDRUU	UUUURDDRDLDDLDLULURULURU	2	0.0044444444444444444 48.14 43.56 27.30
UUUURDDRDLDDLLULLUURDRUU	UUUURDDRDLDDLLULLUURDRUU	50	0.1111111111111111 48.14 48.14 16.10
UUUURDDRDLDDLLULLUURDRUU	UUUURDDRDLDDLLUULDLUURRU	1	0.0022222222222222222 48.14 52.73 32.90
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLULUULURRDD	AAAAAAAAAAAAAAAAAAAA	275	0.9166666666666666 48.14 8.64 14.70
UUUURDDRDLDDLLULUULURRDD	URRDLDLLUULLURRURRURDDLL	1	0.0033333333333333335 48.14 45.85 41.30
UUUURDDRDLDDLLULUULURRDD	URULLDDLDRRDRRURUUULDDLD	3	0.01 48.14 48.14 46.80
UUUURDDRDLDDLLULUULURRDD	URULULDLDRDDRDRDRURULULD	1	0.0033333333333333335 48.14 38.97 35.70
UUUURDDRDLDDLLULUULURRDD	URUULDLLDRDDRDRRURUULDLD	1	0.0033333333333333335 48.14 45.85 41.30
UUUURDDRDLDDLLULUULURRDD	UUUURDDRDLDDLDLUULLURURD	2	0.006666666666666667 48.14 48.14 32.90
UUUURDDRDLDDLLULUULURRDD	UUUURDDRDLDDLLULUULURRDD	16	0.05333333333333334 48.14 48.14 16.10
UUUURDDRDLDDLLULUULURRDD	UUUURDDRDLDRDLLDLUULUURD	1	0.0033333333333333335 48.14 43.56 30.10
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLULUUUURDDD	AAAAAAAAAAAAAAAAAAAA	268	0.8933333333333333 38.97 8.64 15.60
UUUURDDRDLDDLLULUUUURDDD	URRDLDLLUULURURURDRRDLLL	1	0.0033333333333333335 38.97 43.56 47.60
UUUURDDRDLDDLLULUUUURDDD	URRRDLLDLLULURUURRRRDLLL	1	0.0033333333333333335 38.97 43.56 42.00
UUUURDDRDLDDLLULUUUURDDD	URULLDDLDRRRURRRUULULDDR	1	0.0033333333333333335 38.97 48.14 55.90
UUUURDDRDLDDLLULUUUURDDD	URUUURDRDLDDLDLLUUULURRD	2	0.006666666666666667 38.97 52.73 50.40
UUUURDDRDLDDLLULUUUURDDD	UUURURDDLDDDLLULUUUURDDD	1	0.0033333333333333335 38.97 38.97 28.00
UUUURDDRDLDDLLULUUUURDDD	UUUURDDRDLDDLLULUUUURDDD	26	0.08666666666666667 38.97 38.97 14.10
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUULDLUURRU	AAAAAAAAAAAAAAAAAAAA	239	0.8690909090909091 52.73 8.64 15.50
UUUURDDRDLDDLLUULDLUURRU	URRDLDLDLULLUURDRUURURDR	1	0.0036363636363636364 52.73 45.85 36.70
UUUURDDRDLDDLLUULDLUURRU	URRRDLLDDLULULURURUURDDR	1	0.0036363636363636364 52.73 45.85 39.50
UUUURDDRDLDDLLUULDLUURRU	URRRULLULDLULLDRDRDDRRUR	1	0.0036363636363636364 52.73 48.14 39.50
UUUURDDRDLDDLLUULDLUURRU	URULLDDLDRRDRRULURRRULLU	1	0.0036363636363636364 52.73 45.85 42.20
UUUURDDRDLDDLLUULDLUURRU	URULULDLDRDDRDRDRURULLUR	1	0.0036363636363636364 52.73 45.85 42.20
UUUURDDRDLDDLLUULDLUURRU	URUURDDRDLLDLDLULDLUURRU	2	0.007272727272727273 52.73 52.73 31.10
UUUURDDRDLDDLLUULDLUURRU	UUUURDDRDLDDLLULLUURDRUU	1	0.0036363636363636364 52.73 48.14 25.50
UUUURDDRDLDDLLUULDLUURRU	UUUURDDRDLDDLLUULDLUURRU	28	0.10181818181818182 52.73 52.73 17.10
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUULLUURRDL	AAAAAAAAAAAAAAAAAAAA	494	0.8591304347826086 48.14 8.64 14.70
UUUURDDRDLDDLLUULLUURRDL	URDDRUURULULDLULLLDDRRUL	1	0.0017391304347826088 48.14 52.73 49.60
UUUURDDRDLDDLLUULLUURRDL	URUULDLDLULLUURRURRDLDLL	1	0.0017391304347826088 48.14 45.85 35.70
UUUURDDRDLDDLLUULLUURRDL	URUULDLULDLLDDRRDDRUUULL	2	0.0034782608695652175 48.14 48.14 46.80
UUUURDDRDLDDLLUULLUURRDL	URUUULLDRDLDDLUULLUURRDL	1	0.0017391304347826088 48.14 50.43 32.90
UUUURDDRDLDDLLUULLUURRDL	UURRDLDDLLUUULURUURRDDLU	1	0.0017391304347826088 48.14 45.85 32.90
UUUURDDRDLDDLLUULLUURRDL	UURULLDLDRDDRRUURUURRDLD	1	0.0017391304347826088 48.14 45.85 41.30
UUUURDDRDLDDLLUULLUURRDL	UUURDRDLDRDLLLUULLUURRDL	2	0.0034782608695652175 48.14 43.56 27.30
UUUURDDRDLDDLLUULLUURRDL	UUUURDDRDLDDLLUULLUURRDL	72	0.12521739130434784 48.14 48.14 16.10
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUULURULURU	AAAAAAAAAAAAAAAAAAAA	520	0.8666666666666667 48.14 8.64 14.70
UUUURDDRDLDDLLUULURULURU	URDRRULULLULDLDRDDRRDRUR	1	0.0016666666666666668 48.14 50.43 46.80
UUUURDDRDLDDLLUULURULURU	UURDRUUULDLLLDRDDLULLURU	1	0.0016666666666666668 48.14 50.43 44.10
UUUURDDRDLDDLLUULURULURU	UURURDRDLLDDLLUUUURUURDR	1	0.0016666666666666668 48.14 45.85 38.50
UUUURDDRDLDDLLUULURULURU	UUUURDDRDLDDLLUULURULURU	76	0.12666666666666668 48.14 48.14 16.10
UUUURDDRDLDDLLUULURULURU	UUUURDDRDLDDLLUUULUUURDD	1	0.0016666666666666668 48.14 38.97 21.70
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUULURUULDL	AAAAAAAAAAAAAAAAAAAA	511	0.8516666666666667 50.43 8.64 15.10
UUUURDDRDLDDLLUULURUULDL	URDDRUURULULDLULLDRDDLUL	3	0.005 50.43 45.85 44.50
UUUURDDRDLDDLLUULURUULDL	URDRDLLDLULDLLURURRUULDL	2	0.0033333333333333335 50.43 48.14 39.00
UUUURDDRDLDDLLUULURUULDL	URRRULLULDLLDRDDRRURRDLD	1	0.0016666666666666668 50.43 50.43 44.50
UUUURDDRDLDDLLUULURUULDL	URUUULLDRDLDDLUULURUULDL	1	0.0016666666666666668 50.43 50.43 30.60
UUUURDDRDLDDLLUULURUULDL	URUUULLULDLDDRURRDLDDLUL	2	0.0033333333333333335 50.43 50.43 41.80
UUUURDDRDLDDLLUULURUULDL	UURDDRURULULLULDLDRDDLUL	1	0.0016666666666666668 50.43 50.43 47.30
UUUURDDRDLDDLLUULURUULDL	UURDRUURULLDLULDLDRDDLUL	2	0.0033333333333333335 50.43 50.43 47.30
UUUURDDRDLDDLLUULURUULDL	UURRDLDDLLUUULURURDRRULU	1	0.0016666666666666668 50.43 50.43 39.00
UUUURDDRDLDDLLUULURUULDL	UURULLDLDRDDRRUURUURRDLD	4	0.006666666666666667 50.43 45.85 44.50
UUUURDDRDLDDLLUULURUULDL	UUURDDRRULUULLLDLDRDDLUL	1	0.0016666666666666668 50.43 50.43 41.80
UUUURDDRDLDDLLUULURUULDL	UUURDRDLDRDLLLUULURUULDL	1	0.0016666666666666668 50.43 45.85 27.80
UUUURDDRDLDDLLUULURUULDL	UUUURDDRDLDDLLLURULLURRU	2	0.0033333333333333335 50.43 50.43 36.20
UUUURDDRDLDDLLUULURUULDL	UUUURDDRDLDDLLUULURUULDL	68	0.11333333333333333 50.43 50.43 16.60
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUUULLURURD	AAAAAAAAAAAAAAAAAAAA	300	0.9230769230769231 48.14 8.64 14.70
UUUURDDRDLDDLLUUULLURURD	URUULDLULDDRDDRRURURUULD	1	0.003076923076923077 48.14 45.85 38.50
UUUURDDRDLDDLLUUULLURURD	UURRDLDDRURUUULLLULDDLDR	1	0.003076923076923077 48.14 50.43 44.10
UUUURDDRDLDDLLUUULLURURD	UURRULLULDDDLLDRRDRRURUL	1	0.003076923076923077 48.14 50.43 52.40
UUUURDDRDLDDLLUUULLURURD	UURURDRDLLDDLLUUULUURRDL	1	0.003076923076923077 48.14 45.85 38.50
UUUURDDRDLDDLLUUULLURURD	UUURDDRRULUULLLDDLLDRDRU	1	0.003076923076923077 48.14 50.43 41.30
UUUURDDRDLDDLLUUULLURURD	UUUURDDRDLDDLLUUULLURURD	20	0.06153846153846154 48.14 48.14 16.10
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUUULULURRD	AAAAAAAAAAAAAAAAAAAA	335	0.8933333333333333 45.85 8.64 14.30
UUUURDDRDLDDLLUUULULURRD	URDDRURDRURULULDLULULDLD	1	0.0026666666666666666 45.85 41.26 40.80
UUUURDDRDLDDLLUUULULURRD	URDDRURDRUURULLDLULULDLD	1	0.0026666666666666666 45.85 50.43 49.10
UUUURDDRDLDDLLUUULULURRD	URRRULLULDLDLLDRRDRDRUUR	1	0.0026666666666666666 45.85 50.43 49.10
UUUURDDRDLDDLLUUULULURRD	URURULLLURULLDDDLDRDRUUR	1	0.0026666666666666666 45.85 45.85 51.90
UUUURDDRDLDDLLUUULULURRD	URURULLULDLDLLDRRDDRUUUR	1	0.0026666666666666666 45.85 48.14 51.90
UUUURDDRDLDDLLUUULULURRD	URURULUULDLLDRRDLLDLDRRU	1	0.0026666666666666666 45.85 48.14 51.90
UUUURDDRDLDDLLUUULULURRD	UURDDRURDDLLLLUUUURURDRD	1	0.0026666666666666666 45.85 38.97 40.80
UUUURDDRDLDDLLUUULULURRD	UUURDDRRULUULLLDDLDLDRRU	1	0.0026666666666666666 45.85 50.43 43.60
UUUURDDRDLDDLLUUULULURRD	UUUURDDRDLDDLLUUULULURRD	32	0.08533333333333333 45.85 45.85 15.60
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUUUULDDLDR	AAAAAAAAAAAAAAAAAAAA	324	0.864 45.85 8.64 14.30
UUUURDDRDLDDLLUUUULDDLDR	URRDLDLLUULURURDRRRULULD	1	0.0026666666666666666 45.85 50.43 54.70
UUUURDDRDLDDLLUUUULDDLDR	URRDLDLLUULURURDRRULUULD	1	0.0026666666666666666 45.85 48.14 51.90
UUUURDDRDLDDLLUUUULDDLDR	URULLDDLDRRDRRULURURDRDL	1	0.0026666666666666666 45.85 52.73 46.40
UUUURDDRDLDDLLUUUULDDLDR	URULULDLDRDDRRURDRDLLDLU	1	0.0026666666666666666 45.85 50.43 51.90
UUUURDDRDLDDLLUUUULDDLDR	URULULDLDRDLDRRRURDDLDLU	1	0.0026666666666666666 45.85 45.85 49.10
UUUURDDRDLDDLLUUUULDDLDR	URUURDDRDLLDLDLUUULDDLDR	2	0.005333333333333333 45.85 50.43 35.20
UUUURDDRDLDDLLUUUULDDLDR	UURRDLDDLLULLURRULURRURD	1	0.0026666666666666666 45.85 48.14 43.60
UUUURDDRDLDDLLUUUULDDLDR	UUURURDDLDDDLLUUUULDDLDR	3	0.008 45.85 43.56 32.40
UUUURDDRDLDDLLUUUULDDLDR	UUUURDDRDLDDLLUUULDLDDRU	4	0.010666666666666666 45.85 45.85 26.80
UUUURDDRDLDDLLUUUULDDLDR	UUUURDDRDLDDLLUUUULDDLDR	36	0.096 45.85 45.85 15.60
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDDLLUUUULDLDRD	AAAAAAAAAAAAAAAAAAAA	1057	0.8290196078431372 43.56 8.64 13.70
UUUURDDRDLDDLLUUUULDLDRD	URDDRUURULULDLULDDLULURU	3	0.002352941176470588 43.56 48.14 51.30
UUUURDDRDLDDLLUUUULDLDRD	URDDRUURULUULDDLUULDLDRD	1	0.000784313725490196 43.56 45.85 40.20
UUUURDDRDLDDLLUUUULDLDRD	URRDLDLLUULLURRRRRULULDL	1	0.000784313725490196 43.56 45.85 48.60
UUUURDDRDLDDLLUUUULDLDRD	URRRDLLDLLLLUURDRUURURDR	2	0.001568627450980392 43.56 45.85 48.60
UUUURDDRDLDDLLUUUULDLDRD	URRRRDLDLULDLLUULURRURDR	1	0.000784313725490196 43.56 48.14 51.30
UUUURDDRDLDDLLUUUULDLDRD	URRRULLULDLDDDRRURRRDLLD	1	0.000784313725490196 43.56 48.14 51.30
UUUURDDRDLDDLLUUUULDLDRD	URULULDLDRDDRRURUURDRDLD	2	0.001568627450980392 43.56 48.14 51.30
UUUURDDRDLDDLLUUUULDLDRD	URURULLDLDLUURURRRULULDL	1	0.000784313725490196 43.56 41.26 51.30
UUUURDDRDLDDLLUUUULDLDRD	URUUULLDRDLDDLUUUULDLDRD	2	0.001568627450980392 43.56 45.85 34.60
UUUURDDRDLDDLLUUUULDLDRD	UURDDRURULUULDLLDDLULURU	1	0.000784313725490196 43.56 50.43 48.60
UUUURDDRDLDDLLUUUULDLDRD	UURDRUURULLDLULDDDLULURU	2	0.001568627450980392 43.56 48.14 51.30
UUUURDDRDLDDLLUUUULDLDRD	UURDRUURULUULDDDLULDLDRD	3	0.002352941176470588 43.56 48.14 45.80
UUUURDDRDLDDLLUUUULDLDRD	UURDRUUULDLUULDDDDLULURU	2	0.001568627450980392 43.56 45.85 48.60
UUUURDDRDLDDLLUUUULDLDRD	UURRDLDDLLULLURRULURURDR	1	0.000784313725490196 43.56 48.14 45.80
UUUURDDRDLDDLLUUUULDLDRD	UURULLDLDRDDRRUURDRURULL	1	0.000784313725490196 43.56 45.85 45.80
UUUURDDRDLDDLLUUUULDLDRD	UURULLDLDRDDRRUURUURRDLD	9	0.007058823529411765 43.56 45.85 48.60
UUUURDDRDLDDLLUUUULDLDRD	UURURDRDLLDDLLUUUULDLDRD	2	0.001568627450980392 43.56 41.26 31.80
UUUURDDRDLDDLLUUUULDLDRD	UUURDDRRULUULLLDDDLULURU	3	0.002352941176470588 43.56 48.14 45.80
UUUURDDRDLDDLLUUUULDLDRD	UUURDRDLDRDLLLUUUULDLDRD	5	0.00392156862745098 43.56 38.97 26.20
UUUURDDRDLDDLLUUUULDLDRD	UUURURDDLDDDLLUUUULDLDRD	3	0.002352941176470588 43.56 45.85 31.80
UUUURDDRDLDDLLUUUULDLDRD	UUUURDDRDLDDLLUUUULDLDRD	170	0.13333333333333333 43.56 43.56 15.00
UUUURDDRDLDDLLUUUULDLDRD	UUUURDDRDLDDLLUUUULLURRU	2	0.001568627450980392 43.56 48.14 31.80
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
ParentPhenotyope MutantPhenotype count proportion KC_col1 KC_col4 Conditional_Complexity
UUUURDDRDLDRDLLDLUULUURD	AAAAAAAAAAAAAAAAAAAA	795	0.8153846153846154 43.56 8.64 13.70
UUUURDDRDLDRDLLDLUULUURD	URRDLDLDLULURULLURRURRDL	1	0.0010256410256410256 43.56 43.56 48.60
UUUURDDRDLDRDLLDLUULUURD	URRDLDLDLUULURULURURDRDL	2	0.0020512820512820513 43.56 43.56 37.40
UUUURDDRDLDRDLLDLUULUURD	URRDLDLLUULDLUUURDRURRDL	2	0.0020512820512820513 43.56 48.14 43.00
UUUURDDRDLDRDLLDLUULUURD	URRRDDLULDDRDLDDLUULUURD	1	0.0010256410256410256 43.56 45.85 37.40
UUUURDDRDLDRDLLDLUULUURD	URRRDLLDDLULUULLURRURRDL	1	0.0010256410256410256 43.56 48.14 45.80
UUUURDDRDLDRDLLDLUULUURD	URRRDLLDLDLULURULURURRDL	2	0.0020512820512820513 43.56 43.56 43.00
UUUURDDRDLDRDLLDLUULUURD	URRRDLLDLLULURULURURDRDL	1	0.0010256410256410256 43.56 43.56 37.40
UUUURDDRDLDRDLLDLUULUURD	URRRULLULDLDDDRDDRURUULD	1	0.0010256410256410256 43.56 50.43 54.10
UUUURDDRDLDRDLLDLUULUURD	URRRULLULDLDLULDDRRDRRUR	1	0.0010256410256410256 43.56 48.14 51.30
UUUURDDRDLDRDLLDLUULUURD	URRRULLULDLLDRDLDRDRURUR	3	0.003076923076923077 43.56 45.85 43.00
UUUURDDRDLDRDLLDLUULUURD	URRRULLULDLLDRDLDRRDRUUR	3	0.003076923076923077 43.56 52.73 51.30
UUUURDDRDLDRDLLDLUULUURD	URRRULLULDLUULDDDRDDRRUR	1	0.0010256410256410256 43.56 52.73 51.30
UUUURDDRDLDRDLLDLUULUURD	URULLDDLDRRDLDRDRUURUULD	2	0.0020512820512820513 43.56 48.14 43.00
UUUURDDRDLDRDLLDLUULUURD	URULULDLDRDLDRRDDRURUULD	8	0.008205128205128205 43.56 48.14 48.60
UUUURDDRDLDRDLLDLUULUURD	URUURDDRDDRURDDLDLULULUR	1	0.0010256410256410256 43.56 41.26 40.20
UUUURDDRDLDRDLLDLUULUURD	URUURDDRDLLDLLUUULDLDDRU	1	0.0010256410256410256 43.56 50.43 43.00
UUUURDDRDLDRDLLDLUULUURD	URUURDDRURDRRDLDLULDLLUR	2	0.0020512820512820513 43.56 48.14 48.60
UUUURDDRDLDRDLLDLUULUURD	UUURRRDDDLUULDDDLLULUURD	1	0.0010256410256410256 43.56 43.56 43.00
UUUURDDRDLDRDLLDLUULUURD	UUUURDDRDLDDLDLLURULUURD	4	0.0041025641025641026 43.56 50.43 37.40
UUUURDDRDLDRDLLDLUULUURD	UUUURDDRDLDDLLLLUURURDDL	1	0.0010256410256410256 43.56 45.85 34.60
UUUURDDRDLDRDLLDLUULUURD	UUUURDDRDLDDLLULDLUURURD	1	0.0010256410256410256 43.56 50.43 37.40
UUUURDDRDLDRDLLDLUULUURD	UUUURDDRDLDDLLULLURRUULD	1	0.0010256410256410256 43.56 48.14 37.40
UUUURDDRDLDRDLLDLUULUURD	UUUURDDRDLDDLLULUULURRDD	1	0.0010256410256410256 43.56 48.14 34.60
UUUURDDRDLDRDLLDLUULUURD	UUUURDDRDLDRDLDLULULUURD	1	0.0010256410256410256 43.56 41.26 23.40
